guid,Retrofit_Cost
75018ca4-2a24-4821-9c61-e5c1ade5622f,458651.7
77186a5a-bce1-4000-bce9-3f6e79cd5ba5,169348.32
c9dca31b-a1d3-4dcd-9d57-65055cec7c27,104199.48
d9407ebc-9f9d-4b80-b903-3a7f7d1b9744,526469.43
f42eb8cd-6120-4a3d-90d9-158fddc5916d,473295.69
d3dd8587-7716-4498-8d81-bb0c52b9d857,155622.6
34a5cfce-7366-4ce0-8e9b-87e5120c8163,33831.0
805c805d-5c49-4350-a829-3442cc935358,112657.23
d000da0b-9385-4c38-bc6f-caa5a92cbd3f,385673.4
edb5d823-7796-43f3-ad2f-7c602d023bbf,54228.05
efeb84ac-7e3d-4987-a0a0-d8f3cc101123,327484.08
4118a84e-6ae4-409f-9a83-c6dca183a811,79615.62
4a986733-d4f8-4eb3-8a82-4f985453d347,105214.41
1b6509fb-9756-4eb5-a84c-1f9ca2711dc3,144683.91
5f0c16b0-0b9c-4885-bf90-986c7055c9b0,275497.11
bdda596f-2d0f-4999-a360-358c9a05610f,66759.84
97f5c266-1bda-4f1a-86fc-ffbc5d82dbe2,219112.11
1e31eb72-fe86-4089-a060-cce527e42add,118746.81
6776f4ad-72a8-44de-bdc3-06f5e7e3ed07,119987.28
6d090fe0-501a-4933-a937-ab8162945388,203714.53
75c8f0e4-c9de-4a29-969f-274b6c2a0cfa,222269.67
365eec78-c827-4222-bd94-45e91272bcea,319880.16
c22517ba-4e47-41b7-82b3-6c04e3928e47,139722.03
e5aac34f-eee3-465b-baf5-f23b10e54f8f,117957.42
9c92a63a-f6b0-44a2-8f7d-994019b5ae64,116378.64
2aba18d9-c603-416c-b170-c91e456c6d29,106680.42
64d72f87-e73f-4d5a-a5e4-ec0e7badbc89,24358.32
4712b698-b957-4c4a-ab7e-e467c9f82a25,49054.95
58dfffbf-ccf6-43dc-a9c1-14b08c934be8,26162.64
23bedea4-e226-4952-8ff6-162b7e9e3404,74481.9
d45d691f-0a78-4454-bc36-811c65ef851d,510622.56
2e5f4c7f-9c42-4e13-9980-7ec5ac99705a,338873.85
f226e6c6-5c15-4789-b557-bcd58708c504,163742.04
f415045f-7431-4e52-8cc4-cc3d06aaca75,386913.87
86c40fbf-e82e-462c-9631-d9f0cbb19063,41161.05
abf70f5a-f659-4762-8c2e-e6d38c10bef3,234899.91
fca939be-e010-4124-9e47-636c2cc0b96b,226329.39
f9863484-837c-42b8-9f78-ad3cda0036f1,150547.95
524dfba7-d443-4848-ace0-d9fcee6718d4,372028.23
91062a91-601c-4d84-a35b-60ca4da463db,381049.83
ef5810ec-9607-4ec7-ad36-876f4537218f,121227.75
0cc21f09-e7ce-466f-9eb3-8291a0a35260,123370.38
dc4cf034-366b-4fa2-a952-f47cca2226da,276060.96
8bad3bc2-2c03-430b-82f4-3b9abddf535c,203211.54
693bc80a-0426-45fe-8e69-f10d6a41d1d6,156750.3
438f04a5-a289-4d78-95df-f72d4d7d5780,134760.15
89ea5a76-b905-4f17-a5f8-5f9378213763,184491.72
8bdcff96-8ce6-4eed-8676-2f98cb9ef08a,94275.72
ef405534-ad1b-4fda-9f8a-2449a22cc174,154269.36
57a59a34-1c28-446b-9766-de8b1e652cf1,262641.33
c98f636e-e5d9-4e4e-b902-19444dbd52c6,148969.17
71fd66a3-19c2-48f0-ac27-e63cf6ab8249,178740.45
dc17bf11-922f-44a5-b69c-49aa4a8dd3b8,183364.02
e24339ed-c38f-4c7e-bc60-7fbab0c025c2,172876.41
bbc8afe6-b713-49b1-9fa3-91593ee19938,217871.64
0dcb03bb-6efe-44ae-afd7-d54bf27d0b5a,420234.72
086149f4-4d97-465b-b5ce-13227d0b06ff,161937.72
1cfef2b9-96d2-4b19-bd46-0f36ba0f9142,115025.4
5727d89e-a062-45c2-b2f4-10ecd67e4b14,238734.09
9616ce45-51cf-44fc-b26c-e7d9d1c8aa3e,133068.6
058d8218-caab-4882-bdda-6f9b88f34365,182349.09
66d438b3-0781-46ff-8a62-c7ec6b4559c1,234674.37
914fc2e2-03ef-4b49-8107-b0d1088f3580,364247.1
e7e5f981-d4f8-4469-ba33-79a837f016e1,161035.56
954e67f7-6636-4dde-a4d9-d13e3f9a4098,180544.77
291849d1-3458-40e1-adf8-74d032e4631b,113672.16
36c6ad45-b27a-4451-b357-91950206a171,90328.77
49718094-6c3d-4bbf-aece-0d52e18dfc7d,304366.23
7221e9c8-718c-4bd1-8879-70395140e049,326581.92
ae1f6280-c53b-49a0-ae42-46052a7fda38,119310.66
41f5b2dd-5d0b-4f2c-b3d4-107131d43b67,175808.43
b52657f4-303b-42ff-b76f-ab1c99a8be76,112770.0
45ca65a0-3677-4c46-99e7-0c6e4055b845,121114.98
eec557fb-c2a7-488b-b209-f116720fee0e,169718.85
10ebd166-dd87-4f95-be99-939c03a52082,124610.85
6c9ba6a9-e14d-43c9-bae0-89b76c6cab01,333573.66
ed54d276-8ce6-42fb-b6e9-e1c11787d541,247417.38
d8138e40-803a-4639-b2f9-8145cf79fc0c,181108.62
100cdc5b-3ca2-45f1-9464-d4c9030151d5,102959.01
5ad45187-1be2-4d9e-a298-12494e2d37d7,152465.04
b353ede7-1e84-4741-8cd1-1e3d97364e3b,411479.83
6e0bf1f6-dd93-4977-8621-d950be02536c,58865.94
76edbb74-ee4b-4f70-802c-c8bdc622a82c,341467.56
9064cf09-90bc-40f0-a69c-d3e08b9c0e5b,343948.5
02c55731-4c4c-4125-abfd-8bd6faa9de19,632704.14
5c4c1d9c-ee93-43d8-9ab3-ead46693eb36,375284.24
3620cd43-a631-4023-a922-a7277eefa85b,156975.84
93544356-12c7-4618-958d-06cc6ed0c5ef,229825.26
2efcb2af-730c-448b-8a69-5eec61315f6f,132279.21
8dcabecd-07e6-491f-ae3d-b0df2bb50be1,119310.66
694106fd-f640-4455-b558-61dbe6a5ae22,431995.02
53f50e2e-8025-4346-836e-48ac5730b99e,188948.82
84a841ee-610e-4dab-943f-0d95930a0c1e,162614.34
0d3d1eac-6e76-4c4e-a2c0-d89ac67d5d94,127204.56
2a2dfa0d-c8cd-4c27-b3ca-1b701dda9e99,147954.24
6c22f365-90a9-45a3-bdeb-8f90990a2155,205692.48
015cb11a-0afa-4790-9655-db527c836ea0,629568.06
05bfb213-fbb9-4040-8fe2-d7c9f15d7a12,520981.29
43bcf6da-dba5-4d05-b2a8-298dc35d9739,226554.93
94f46251-aea2-4b7d-b9b6-062bfaff4bd8,104988.87
2d6c8c9c-1505-4112-91dc-ad37b9b26886,65335.0
c8edfb99-8750-4f26-8d5f-397f5ffb5a3d,109386.9
5b25ae07-1ead-4da6-b779-aad1c8fa2b38,56972.12
0b751d87-c241-4c58-af5c-3a637d3971ba,63151.2
a2dac90d-107b-4504-99cb-1adccc7590c8,127317.33
d89c20c4-21cd-4edc-8924-dbd711ce0a19,218872.25
97bbf071-c8f1-445a-bc94-ddf9ac900aa9,296246.79
194357f9-fe3a-4a11-91b7-04d9ce62ec09,153479.97
94f08785-75e0-44f1-b570-a953a42c8c40,328499.01
a4b4573f-f2bd-4cae-9231-340b68bfb8b9,82209.33
312f889a-77f4-43fb-8ccc-5644158a1b17,162814.82
63317ee8-cd1c-4973-aa19-49c69bd10b95,192836.7
fc8c48c0-fc6c-4434-a7f4-b3be5af60245,144683.91
71df6285-ca0b-49b4-a105-340990876426,318312.12
8ef009a9-1af7-4d07-ae0c-deb8ecd4e201,131192.68
0d44f766-ffad-44f9-a02a-c578b1bcc9ab,195204.87
1c399cf3-fd0d-4e8e-a8dc-1448ef053fb7,600820.66
bc60aaf0-c340-47ec-a836-ce8c0a00f2bc,71834.49
589c7d2e-6913-4862-8e41-b0d961335960,145473.3
73bd0aa9-443e-4e8e-81df-868479d0e62c,115814.79
6da50091-06f4-44f4-b0cc-b4b2c9af7b9b,99237.6
a48cfe7f-a07b-42d0-8e9c-14474bc33c8e,247868.46
542dc067-5656-41a8-85e6-79165e13abe9,174567.96
1039172d-db4d-45c6-b615-ad8d801c6e55,318124.17
37e410df-891f-4c6e-a7ca-db5d33132a42,176597.82
cfd048f6-2b7b-48ac-bd7c-1b382b77ddb6,143668.98
7858f6a2-2248-480f-8d84-b3951f3c8149,176710.59
cf85f349-efa2-4726-8b4a-03b6bedd43fe,121002.21
0ef934b5-4b52-4843-a52d-c389799391aa,168252.84
8ca010da-c05d-4cd5-999e-bbdbb501bf9e,163516.5
1c1bf20f-6667-470c-a0d3-f25976352182,130700.43
9a3a8e98-7331-4ad5-8304-baad03b1f80f,134760.15
53b4cf3a-de6c-4d3b-ae0d-1afc958f2e47,118972.35
542d0cf0-4301-4f9d-b3a6-42d90baec5cd,265235.04
5ad61eab-3efc-42c5-85ff-b27851b29d15,156750.3
28670502-a5f0-4bd5-8d7e-1dce37bdaebb,135098.46
30a9d98b-0942-41cb-9ff3-b44d51efabf5,252717.57
747902df-48ab-420b-8191-6d213f53f6c1,151788.42
1cd40606-a6b9-47f0-9796-87d60ebc55b5,112657.23
0cda7cba-73a6-402e-a34c-cbbb65a90138,130362.12
93299d3e-7b49-49a1-8031-ac506833a3e1,269294.76
8009431c-2002-4d0d-a6fb-6aa1eb09039b,188664.21
6423980a-c0fe-4587-bdad-d27c19226e2c,35184.24
b719f13e-09e6-4e3c-8f82-8cdf06de777a,35150.23
671c4f9d-8164-44a4-99ca-936dc548f94a,141515.61
5c601343-3741-42dd-b54f-cdbc95256dfb,217646.1
a51d63ad-70c8-4fb5-8b47-85c049f9ea98,217307.79
d2512ce8-269e-4318-b66b-1f63994f80ff,95854.5
4efebcf4-5c23-4a91-9032-333c21d2fc9d,227569.86
ab6c96c6-1ce7-4a47-b402-f88d98a1bca2,139722.03
483424f9-afe4-482c-84b7-4071653cb220,154269.36
c266d32c-77ba-46cd-b398-5cf0edebc804,182687.4
6bbcb824-5ddc-4991-bed8-96ae42441dde,64289.64
41f3baf5-655a-47e7-8812-980e8d999a32,126753.48
cb1aeb5c-0651-492f-9a74-a4bb186c0218,153141.66
2069177d-dcb9-439d-bf1d-2b64641a8c1b,263543.49
3a700e90-3382-4c78-9300-5c8b6562900b,150999.03
a9f19bc1-4992-4160-8631-075b4856c0d0,158441.85
391d9be8-9d59-4a7f-96f6-dbf691f13ec5,477990.86
00b7ada4-0a12-4bb4-adc5-8585bd8528c8,312823.98
154636fc-b07b-4cb2-b2b1-47e3a16adf6e,558614.25
635b8233-d84e-4667-bd8c-efb29903f717,140624.19
cb810db0-087d-4b03-8388-82a287715e2d,234336.06
9ceed37d-e648-4b15-bc8d-686682b8ea43,485308.38
79da716d-f44f-493c-b996-fefa2c6ca818,123821.46
26944bb5-a096-4149-99c8-b741b20fc17f,170057.16
8102fbfa-e6e0-4c4b-b978-93b131c57c07,128783.34
05e05abe-df2a-4693-8cfb-a6482a9a7077,313613.37
f1e885f6-b100-4cb4-b865-a8cd3df5cbc5,103748.4
1e79d67e-5045-4af1-b335-c61be6fe33a0,166448.52
ccd0c405-6a2b-4aa9-b5c2-5a8680672ea0,215052.39
1edb7859-63eb-40d9-bd01-92e4b7a177e4,163967.58
ac6486c2-d670-47ff-bbc1-2d1a0f4bf36a,144007.29
0e053d1f-9abe-4032-8951-70647731826b,178402.14
a073bb40-07f2-4af4-b85f-060a07a916bd,118408.5
0260a443-adb2-405f-bd6c-31f9f04d2529,175582.89
a107a4c5-03c7-4854-b506-4b9d194de516,257904.99
e23d5f17-e4da-4f16-a0c7-fe89e9847424,331379.12
a6b16e8b-148c-43a8-b440-909cf848ba04,191483.46
38e36743-ec23-44ff-9fac-2ad587c87011,306551.82
3afbab2f-4529-49aa-80e6-c85b0e72a64f,44995.23
3f462af8-f949-4b62-90c4-12090a7d3cd0,392101.29
6477e871-9afc-426d-b6fc-b1e6762287b9,190647.53
05f71a26-9612-4524-9c71-2a123a8540ed,169217.65
f39bbc01-4444-45ed-9d44-a5a376790c3b,136942.16
68d14c47-c54b-4880-8d1f-c1321825e269,629568.06
510aa7e6-c1f7-4683-8583-945e8e50f1a1,86269.05
9b3a63c0-8b40-4c4f-9a91-3d6cd6a4a9f6,105214.41
a1f185c8-7b2c-4d00-9dd9-4239b971403a,568414.5
fbab411c-8fbb-403a-b69b-063cd685498e,130925.97
86dbd940-1464-4829-8c46-b7da6ec9f727,129572.73
046a2307-ad52-4a5f-82b5-3d44565c3214,92471.4
cbe530e9-587b-48db-b58d-8864e4c3f0d4,31011.75
4be0efed-4c45-4ffb-8f3c-e9d6baea678c,142691.64
32a65707-34cb-4995-8bcd-2a82d7323b3b,552080.75
fb641483-400f-4e59-b2dc-d747904a21ce,302449.14
6a071879-bee7-45ea-a046-94094a7aaca9,163403.73
f5322978-0540-4d6d-922c-9179e3e629ae,104666.67
6a9e2c3f-1dd3-48e2-82a4-26073bbf1573,53114.67
d6d66756-4b83-4f61-bb74-241b8c03088c,109499.67
c65a22e9-b4b4-4f47-8805-924343019682,54355.14
51060350-17f2-4295-87a3-ba59b7b036c9,61572.42
ae7cd235-9fb4-4a9d-b420-bcb6534154b1,104199.48
7c3a6e26-5f7e-4f8c-b682-18526d2e128b,156186.45
4a2047aa-b9be-4069-86e1-61e1a96eb1a8,152577.81
2c316235-8d18-455e-a064-144e6ab0f69c,236817.0
fae93170-0dfa-41b0-9719-ff32a525e3d9,166222.98
ce9e1d6d-0c2a-420b-9c93-ba5c51915fb5,26726.49
4d87b6f5-a7a9-42cf-bd70-61412a054ae2,205466.94
2bebf891-8b39-4fad-abda-fb6ef89110f3,116265.87
2ad6359a-933d-4e29-b3c8-d5e7a25c69d8,41048.28
523ae413-f281-416c-8bc0-cde9da09ad53,87960.6
c369a97b-1ca6-4433-9eb1-d644888c7783,201407.22
d364680e-ecfd-4942-b746-9ea5339da329,297535.59
86e5c3a6-5fd9-44f3-8f74-a0bf49a28c8f,22779.54
068ab409-72e7-4e21-bbf3-9107f68b0ea5,257341.14
1a007784-270f-469d-addd-b2106ec8eed3,80968.86
ac498b9f-69e4-4036-bf4e-ecc9b21461ee,109499.67
eedd8bc3-ff44-4945-8c25-ec13a5c242a6,166996.26
8f6f9391-8621-4376-be2d-87e97a5e771a,168252.84
149451cc-8bfe-402f-8006-5ba6336e698b,146089.06
d7427ba7-e8eb-4887-91b6-76a37de03fd1,246966.3
930ec2d1-a755-4cc0-aa59-d4863fe69eac,124836.39
606f2706-ff4f-4f3f-a68e-69957b550adc,105665.49
119530c7-7c1b-4456-9a5d-82a0af9c18b7,165320.82
5d0f101a-78e1-457f-9413-45f5bfbf2261,117506.34
e4a5cb34-8109-4a22-af64-db9639eaf4a1,198926.28
746cfc72-83e1-471c-a072-86481e6a9aaa,147503.16
a08f60d0-83a7-4c32-aed3-7aa881953694,181446.93
92c3c05c-557d-48c4-a3db-662137e320ac,126753.48
03ab9662-cfe4-44ad-b4ff-3d8afc657b90,201068.91
56f4c1dc-ff17-45bd-87e9-8ad8f42b6ff0,171297.63
e43295b4-fa2c-40a5-9975-2cc2a13e7f3b,138932.64
4c151f0f-a6d1-43f1-9cdd-b8ad67587b69,152803.35
3cb15a4a-7095-4fb1-8515-2c1d9a1c27df,312711.21
5a4c94be-5617-4da3-a8ce-e5dd4058ada7,402814.44
25d84cc9-2efe-4124-88d3-54a9a75a34a5,55933.92
d8a72f16-d075-42db-872d-063f1cfc8496,468059.94
8210ca75-9dce-4e0c-8e96-df18de5ab269,430557.65
99f466ef-f984-414d-a085-3c475c059d1b,516712.14
0778f7a6-f15a-4eee-85fc-63ec81b120a3,262516.03
0ae63818-d6b7-49ae-b8d8-78180384e158,170057.16
1923c70e-e85d-4c0c-a348-3587e31f53de,92584.17
3f8137e3-e7a6-4634-955d-c3c91eada9fc,88862.76
2f777c2d-83a0-45dc-aa31-3d87733dc6eb,198879.74
ac8d13e4-2cee-4bd2-a8bb-8411a7d578b5,95177.88
cab014a0-3ff2-43db-b72d-5728c4e1c527,35184.24
a6ca29bc-17a7-4bc7-bd3b-8300ff2b5c15,235802.07
06e1dd96-ba9f-4d7d-b0d0-cfc34375f26a,179980.92
6cda88cc-17d9-4658-ae88-059c6696a2d5,176936.13
4541f560-4fbb-4564-9d44-e0427d767ad3,131715.36
acd7c4e1-f8bf-458d-944f-7d7877cb79a3,270760.77
f38454db-8d4c-4dcc-a120-f83f22f2311f,110289.06
8c3a9bf5-8d2b-425e-b8ec-7f0b308089ad,169267.77
61346fd0-e654-403a-addc-0b74677566b4,247417.38
3fc1e273-16e1-4fc9-a612-8d29badff29a,130813.2
d31d2266-3493-4fd8-ba2d-51d930d11590,172425.33
3919e8a1-e2ec-4ec8-8e77-388e1176f3c8,217420.56
0cb5d9d4-c8f9-409c-ad1a-2f1a23c2ec8a,167012.37
79ff1d92-dbe5-4bfb-b137-c6fdea0fb9d3,35184.24
043ede98-5a9a-4099-ae4a-3421ca818120,272903.4
4122cf19-5bf2-4f54-8ab0-8859b53b368b,128219.49
73d2b02f-896c-45fe-a637-5b4052bef495,272969.63
349f098d-f8ac-406d-b355-2baed43b16cb,195317.64
36b4a534-0fac-4d6b-8892-37f493bd5344,133970.76
c4203c49-fc57-4e47-8fda-5a0728386d8c,108325.43
ef5f840d-f59e-4449-93ea-4095236ea4f5,157652.46
491167a3-a8d4-4053-a36c-11ab4bcba560,170057.16
f6a9d54f-6843-42d3-bd8e-a00193eeb092,116040.33
e4430000-b4b5-48cc-a7e6-cbc40efaa1bf,185957.73
4c8bead9-27e8-49dd-81f8-bf01cc70fa1f,157314.15
a72e4338-1b8f-4d58-a4f4-f0d0eb0fef85,155622.6
ec5cc949-53a8-4f55-bc02-6cce95bb83a1,109386.9
175ebcd8-cfce-40a2-b3d2-f7cb9edd2239,156975.84
b1d7685a-3985-4886-b4c9-1256fa5f05c7,98335.44
4240e24e-8325-43ee-bacb-d8ef6ceade6c,126189.63
0fee6e01-732f-46af-a4f8-3fe170b21e05,154156.59
21c51121-55c7-41e0-9d6d-5fee60cefaca,120325.59
c782904e-ab74-44f1-8c7a-c48cd4d00838,60369.54
0143e2ec-3803-44df-9edd-95304549d9d3,103861.17
01364a4d-c525-497c-8279-32d9cac74a8f,158441.85
7b6b6fec-f302-46c5-ad37-a2178b85ccd5,155509.83
850cc956-dc91-4f17-b6d4-48a7a8c56204,151224.57
000dddad-e73b-4503-bd85-ddae8443d2d5,346880.52
fb906564-4663-4271-8b33-2f9b614d5d46,183138.48
d86c499e-7097-4ba1-bcf2-0e05bca43a75,23343.39
880801d2-6d78-431a-9b12-52f49fd4e966,194866.56
d9ee7af4-a93b-4c7c-8b65-08c53a7ddd9b,136000.62
9bb999e1-550e-4dda-a542-a41baf633d59,127011.24
f03ab114-cb17-4fcf-a536-0bee6dc1f3c5,174567.96
7052e4d8-c09f-4d79-8671-fc43ce7184d8,232592.6
94aa254d-bc81-4704-ad6d-9efadd1186a0,21651.84
6db4a9c6-0a12-4552-bb86-79cdbe3401c1,107131.5
4f44e69f-3f35-4ca2-981f-fddf92fabacf,107695.35
ee5b41a4-fe3a-4c27-9e36-fcaa4449cf17,149533.02
918faf97-c077-4dad-bc20-d1166a023872,155058.75
07db08ef-b5b1-4800-b7bd-0599782b0334,80292.24
208eb864-634e-4e84-a3b2-d7427b930746,173440.26
942c07ee-904c-4916-a450-919dc0d6a4da,34958.7
7189528c-becb-437c-8e99-4069b74db5c4,116942.49
67c88130-74ba-424e-a29f-4fd3c2023842,169380.54
725f8c5e-7748-4500-a127-c269a2bc359b,150886.26
d4b58955-b3c2-44a0-ab0a-eca178ec9efa,239185.17
89ec0301-0ccd-4f99-aaca-27019072a3f9,206143.56
ca67bf2e-fafe-42d5-82b0-d4211142d88a,158329.08
1cfb080d-1f77-46f2-86cc-afa42af03b16,192611.16
7c07a33d-e045-45e4-a5ca-16fbb24ca3c8,211556.52
42cc270f-01ac-436f-8cef-379b3be15191,243568.88
18be049b-f257-4c0a-8323-cdf12070c638,154720.44
8f0ce831-8687-47fd-b5ca-52bfba3d9def,334814.13
e954cf9c-f1bf-4aee-bf6a-4a0c5c27442c,150547.95
c1839d16-caa7-42a5-b9dc-107a6fc16d07,536269.68
39963743-3ea6-42a8-8a9d-7aa271ca121d,308200.41
f36a569d-19ed-4e2a-91fd-ea773ed07bce,85366.89
854d714f-c737-4918-b458-e70db34f282f,144007.29
a94deac7-b356-4a77-ae4f-5f3e1f872c53,84935.5
f6552550-f391-413e-9c45-ff8c91115036,74766.51
d96efd82-6a5e-4f45-8e3d-d8ca16abfd8a,41273.82
c42b2cf5-bb50-4f5f-9d56-8a4467698d07,147390.39
ea9c0f57-c840-487b-80a6-d21f697f8f4a,91569.24
17129535-b282-45bd-9c3b-3019b305afc6,83675.34
6ffccdfe-0056-45c0-a097-79c028c9828a,109161.36
afbb19df-40e1-4a9f-9f3d-df6464f7eb2a,224299.53
a9385fc8-3644-4b82-bda7-39b3e2d92ac4,285646.41
54b1b885-1a85-4890-9992-5793699360b2,233997.75
6a949cc1-34ac-4786-8430-bdc0cbca33bd,391086.36
fdc0f603-016f-46b1-99de-4f0fb1298b57,112657.23
f1de56d3-94c1-4cd7-9b43-b394b495f089,190806.84
1d0a0631-380d-4770-b38c-ce08c39f6d8c,124498.08
03e4b7fe-8af1-4152-8ae7-92025fcc17a0,106454.88
294e0978-691e-47df-939b-d15218d8fbe3,157539.69
3e504b88-719e-4e8b-b0cf-1f50c6c25b61,200392.29
f5efbf04-403e-4d72-9cd0-edcc6313f5f4,184378.95
3e9997bb-e616-4621-9229-0dd9f76d55b7,392439.6
59141afe-13c3-4cd5-8191-d2a20ee167c8,374283.63
ff1a9057-c495-461a-9d3b-1518802ffb1b,40371.66
6a68f249-132d-49eb-96e9-997facc31393,196332.57
0d4cfcf1-342f-4f85-8e7c-3bfcbdb4289b,100590.84
260cbb3c-3340-45f6-870c-210011b138e4,457475.67
7c4d06af-9c16-434c-8693-d211bb1a8048,216518.4
6a5fe1b4-cee3-4112-be71-24c951c12384,202760.46
bb757b20-01c6-4dc8-9564-cdae0ea0cd75,170959.32
4d229018-4c8d-4d0b-a690-980abd1b435b,146826.54
fa7d8d4b-2995-4b4a-b1ab-ae7ed2ad3da8,150886.26
92a7306d-cca2-4380-8238-b9a222a561e2,171410.4
f441a2c9-9a0d-4c0b-9a56-9934b7952579,32477.76
c0223fbf-1918-45ec-9bae-7b38203e44c3,147841.47
e60114b7-9b11-4f6f-b3f5-43aeb0b6e930,242004.42
ef42920c-7561-4a2e-98a8-7b452fcf2736,241102.26
7d17b413-0d58-4e5d-8761-6531934e1848,189904.68
4cc53013-c749-46d3-9ccf-acb9b97fa802,211443.75
9827876b-a598-42a7-a68b-1b142d36424d,115025.4
b457ebd7-fcf7-4401-b8b5-48f086dad1dd,110627.37
5f089b70-5a7a-4233-a570-1821b49154e5,132279.21
2b5a80d5-640f-4073-aeb5-1721c6b79bf7,394100.72
8b26e83c-28cb-4009-a6b5-231fa9cb6220,359736.3
dcd3c8ba-871d-4cf2-8c75-4341f6316d52,144458.37
a3ab5dad-316e-4439-93f6-ac4495c8cb8a,228359.25
dcce4ece-4fbc-4194-8e2a-76b7ac7d0315,339888.78
eade366c-0853-4d28-9f87-76e704545045,261062.55
66fcc25d-67c3-4e58-b7ef-b8b9a8e67175,221029.2
cb285de4-d2ae-4262-982b-40d5e5430087,199602.9
81dc1e01-633a-46a0-b8ee-ecacaf021779,153592.74
0c4a5b01-59d8-40fe-9996-b0c034dd9a56,183589.56
ab1abaea-7029-4ef5-a9e7-7c762eb97fea,189002.52
2da6e6bb-9eed-49dd-891a-f5511f87c855,236027.61
5e61f715-30d5-4ca8-80ed-bf55f8cae9b4,73175.2
f75a6edb-2060-4e64-8f92-bfd984fb1211,80743.32
a6df1909-a2be-4fe8-9cfd-bd4bd3a562b3,139270.95
5db1dfd4-965a-4e82-a71a-e2468c470324,70368.48
708d8ff8-7b93-4555-8670-c3921071fb7c,425069.51
86f851f0-dc1f-41df-8633-7b91c951f59a,172092.39
4fbd2069-f842-4945-9d03-a1c5e34ebd0d,225878.31
dbf99ee8-b6af-4db9-a233-5c1d13e2a0fd,245838.6
c893eacb-58df-437b-9973-a971e50f4393,163403.73
77c465db-c0ab-4a57-b249-a2c6a65836b4,158667.39
c1391dd8-1867-49bb-8fcf-d80a5ea9ed0f,73751.58
a849f33a-ffe3-40d9-b195-6843d6e7b51f,139383.72
38f7f7e3-c227-4bb4-b5fd-4b639f96dd00,129121.65
4bc77589-7082-4b99-b1b3-79e1b72c1024,67887.54
336b812a-7146-4ee4-8e8c-e1107b4f7aaa,196670.88
63b56287-0d54-4d19-ba8d-d3fe2a6da46c,68113.08
6b8d0506-99b6-4c6a-88d7-2e8453024a41,35748.09
d87a81b2-470d-49bf-9297-36cb6c3ae7ec,423893.48
4686bfae-9d1a-4516-991a-56ba764b16da,164080.35
9951a2e3-e1fa-4a8c-97d6-d1e6b9663eb6,133519.68
609e7857-2ef3-4db1-85ce-b3a479fac9bb,204790.32
1ed91bb6-c5bd-4c3a-90d8-a9243b06b078,453294.23
30af8182-ad7c-44aa-8ee1-16c98453638a,228133.71
379b0efd-e361-46fe-94c9-a94a9897b6b2,352631.79
068443a0-2917-470a-bc97-eec6c19a89e7,332107.65
95da6c12-b4f7-437e-b2ad-8372b4bcfe00,47363.4
43093607-b07b-476a-8ae4-74d83101a852,53114.67
46ad4eaf-6ed4-4237-93c2-97628edef729,176485.05
050cdce6-33a4-4a85-940b-c1fceb672d1e,145134.99
8b8f1e81-7c7b-4515-bac3-346cb04bac92,135098.46
15197e3b-b816-4e24-b0d4-71d6bac8e680,179529.84
8411671e-b6d2-4e8c-a00e-d17c4b38013b,117393.57
18826f21-c1d1-46e9-924d-ceac9bcf6f0d,145134.99
095e66e2-6bf6-4a10-b2e8-265ee1e09b7e,444016.66
11a835ef-7e63-4d04-a02f-23876645b7bb,122129.91
c266bb7b-7bf3-4cdf-9908-f238059a89af,169267.77
93cf377f-998b-43fe-8e72-d3d08d7fa2cc,320717.88
6a131604-2094-46c6-8863-640a410a7d37,93260.79
d3669c54-f3c4-4a16-bccb-1e3039006142,143443.44
63d060c5-2228-4da6-b35e-f7bfac9a4693,235012.68
b9f105fb-a365-48c0-b0eb-4e7ffdd0b108,29320.2
64fbb311-06b3-4d17-b109-2a23c28dfc71,104086.71
19d7d256-a42a-497b-b54b-c2a492780982,137917.71
b416d8bf-de7f-461d-bdde-2c91956502c9,230050.8
18c0ecd4-2077-428a-bc95-c0264f13e8ac,155397.06
1646465f-120d-4fce-ba6f-4bf75f44a54b,186972.66
c52a6925-197a-49f5-b977-af8d33ad614d,158441.85
896ca0ea-59e1-4946-a816-f5cbcfda08b7,156186.45
4349ee94-d870-4665-9345-057502e01232,190806.84
5ba394d0-2ef5-48ab-bc97-8e594374217d,40597.2
31d799d3-e005-4952-a54c-7388f8b09237,155735.37
dcee899b-04dc-4694-bf2f-0c051ceb980b,159344.01
479467ac-9d6c-4f61-a0ce-42a46da390f5,586446.96
980f6329-cf16-4f18-8c8c-30cfb0db2d86,290871.42
4c5b180c-7049-4eec-a3b7-d14b802a3693,137579.4
f66f85b3-0ee5-4c76-925f-f228ac5786e6,197009.19
6c79e5c7-1cd1-445b-b7b6-a6f42c920ea3,146262.69
94c65035-c0f0-482a-9836-ffa3b9ebdf26,166561.29
1c90ec5d-cc20-488b-8a8e-0e8ea6b1754a,159231.24
9b20196c-7fb2-4995-83c3-00939ef1cd24,112318.92
7c1a849e-646f-4b98-9935-f6156695e7a9,40258.89
0381b978-d036-42f6-ad39-d1bfd4db6588,263656.26
ce409407-64a7-4a93-9d87-d111eb96505f,182912.94
e9656c28-fbb2-4468-be7d-34edf5f33998,119987.28
a83bbae0-b09b-42c1-b336-7ab311d04e5a,265782.78
ccef4424-2e38-49c4-81f4-11c68ffef0d0,180995.85
