guid,Retrofit_Cost
9bb73b45-c716-4e27-b4bf-c9d95743e1c8,63394.23
1310e11d-579f-4ccf-860a-19efd61cfe80,19875.23
93a75fb6-a5cf-4343-ac52-43405e5cd2be,21716.23
25354d0b-7595-4de8-b1ec-716059d99f28,18796.23
c7196e13-83b6-49a0-bccd-f206112eaa6d,20575.23
35f02c11-7dbd-4fa7-b879-b36a7cd0edfd,22143.23
ef47b4b2-2d2d-4a84-be8b-a4571fda9521,10293.23
108a3645-6be7-4398-95c6-f6c5e97265a8,25002.23
b7e010a0-7f10-4faa-bc0e-97f0926c46ca,25283.23
878f8c38-0390-4110-afc5-f3d5d587c1e9,28695.23
6971a4e9-1773-4a35-a612-5ba039963909,27306.23
73f5b57b-aab9-41db-bc39-903703d176f9,30437.23
ecd12b43-2281-4b61-aea6-74a091357a37,26354.23
e937e445-00d9-4eee-8143-71ce13031b2f,125972.23
267534aa-c31c-45ee-9d4d-4af134a2f24b,125972.23
feb279be-98d8-4b5f-ae0b-0dd8b8a0b11e,123587.23
fd1d92eb-4dda-4381-b1da-6151d1101007,124382.23
6e5bb5b0-0efd-4b69-a1a4-d560ed2a09fe,122647.23
11809e7e-0efd-49b7-a860-cc20ef0480e5,14674.23
49a69ec4-be32-4029-8a7c-8b3ff7bd0ef3,71006.23
5390f150-abc6-4fe6-b504-b011a20785fd,58919.23
f5aa1c82-1776-4287-aeba-1747b3e55b8e,20915.23
6c2e287e-80a3-453e-a221-77f63583f8eb,20325.23
2027bb6b-19fc-4352-b253-fbc82d7a2664,149539.23
c7a39245-2d26-4759-92ac-05b9163d6b52,157659.23
a4e24fd1-9066-4a5e-8984-76eec4d34d79,14220.23
6cc8a822-8467-4c9f-9dbd-4f27b901017f,14489.23
f21ee1ea-30c8-4b53-9782-5d00b25d7812,122880.23
d66bcf39-b768-4e1a-9f15-c4ab63d9be8e,25194.23
d64ad77a-ac32-4287-a728-47aa5fda017d,10780.23
dd8e84db-33b1-42eb-b505-d0907b3271fe,28646.23
69746c2c-aee4-409c-ace4-f1c1bbd63347,22928.23
5daf9b0f-7fd0-43e9-a83b-2dbdddc1a668,16241.23
58b58bf3-de20-4fc8-a4c5-f228f559e73f,11214.23
1e3ddbdc-d599-4cd4-a07b-116e076f439b,22121.23
36ee036d-d2d5-425f-8adc-e05239930468,66360.23
20f8da34-ed86-4191-8bf0-610cc99572df,19281.23
2f8811b8-d7ab-48bf-af8f-b00a87d60607,20589.23
595d275c-f20c-4cb3-8702-104985f9d692,19635.23
4c19ee71-13e4-4f8c-b971-8dacaefec281,72015.23
ea4339de-ebc0-4f9d-8b36-dfe808dc5553,77726.23
ede921ff-6c7e-4a1d-8cc4-c6f6bbe269b1,74545.23
01203478-7fd9-4929-b31c-5e5794d628de,74545.23
2a900046-629c-48d2-b807-b3b5c50cbe22,16284.23
9ed7af56-b518-4a50-aec4-ee180e99ae08,21280.23
313b926e-4788-4525-8452-67190bf4efc5,23729.23
6ba06e9a-7b92-4999-879a-13dbfd29d5cf,14140.23
d17b83b7-947a-4dab-88df-9ca8bfac5241,11610.23
3bb402bc-2f91-4398-a0ee-3f7c31ce122c,15112.23
0a136231-28a7-4665-befe-33b689c47e14,32912.23
0e8f3b15-dcf6-4330-9a4c-07f26c55c393,33992.23
13d4af5d-1ed3-4f5f-9235-076d5c4f81cd,20979.23
efef45dc-bce2-4293-8a27-c1d78867f69b,24565.23
aafd2ee4-f33a-45c5-b5bf-a79fde9afe3a,16817.23
45d60a6e-d2fb-464f-8d6d-185103c80616,12045.23
f7d60df3-1dde-42e8-a371-0ffb34e2535e,20072.23
89ebff18-847a-461f-a6a4-5f6d321508ea,13762.23
0b559c68-5cd0-4022-ba1e-d632b80a5abd,24020.23
8b144cf9-28c7-4438-afd4-bc7d3bfa7da3,67125.23
de062155-48b3-4f0c-932a-e200d55c54cb,21179.23
68d19c07-9e54-4021-ad20-06f75e27822c,31416.23
b762cbd1-2ce2-4907-9014-5449d0db34bb,11417.23
109cc9ea-c814-4864-af0b-50c0b9d10cc9,11360.23
6381c88d-cc9e-41ac-88c8-e20cd2505286,26377.23
43a90339-6bf9-47c9-a2ab-c3b3e3dea63c,12966.23
cfee5f7d-92b2-42bf-a2ec-0fdfb4dbc278,35147.23
b59ae960-f490-4ef7-a88a-73ebc68cae2b,27519.23
f41ca240-9161-4c42-825d-ad68934190b2,38500.23
e2e202f2-97cb-478e-ba69-5bf6058ba034,20834.23
45e466d9-dfb1-4111-88c9-9152a91b9e43,18104.23
6a77c8e2-a411-41a1-bb34-98797853b369,15778.23
2ef348b5-a8b8-410b-9f29-310d4554645e,24464.23
c5b11047-8775-4cd7-89b2-3bd2f884de22,37383.23
6804bb08-d0ec-4899-a661-c3ccb9601678,27339.23
91f702fb-50c2-4ada-86e1-38e93cafaf64,49520.23
76c6a53d-b1c0-47ba-b17a-25f793acd53e,22867.23
21fc858f-9b15-473a-9b66-e0c548d02e92,15366.23
56930190-9553-4803-83c9-2004ba4c6544,29509.23
2c387c51-a0df-4728-a268-49bc9ef3e471,17042.23
1f7bd02a-6ada-4747-9bd7-3aa1d1844d73,27350.23
f7678d7f-d9a8-4a85-8850-d9bdeb3a9b81,12457.23
6c833d90-67d6-4465-84ff-f3f2b9698b8d,8640.23
4c0d65e8-cff7-42c7-a763-7f220129100c,70100.23
c440821a-bdf5-42fb-81c0-0f2f7cbf7b4f,33692.23
de50c857-2e4a-4247-9449-9942648a21a3,20146.23
ec7fb06c-3c62-40d2-8de7-a7312d8ab5bf,22268.23
888f46d3-7474-4f8c-959d-45d8bb51404e,24198.23
6c101d52-2827-4140-b961-95d6625408a2,28271.23
c47be771-23d8-4a1f-886a-83bd6e181dce,10477.23
a35889d5-4c39-4240-abb4-94ab2667f43f,20601.23
31545ce2-563a-4b69-90c9-2edd99473f29,12878.23
04e2017e-e74b-4599-9c4b-ee110131293d,10618.23
3d451176-d8ee-4ea4-92c1-e2baab90b24b,14917.23
f46b2bb7-04f3-4f00-aadb-97adbd33ad3c,30579.23
a40fd62e-61d8-41bf-b451-ec6dc6ebc5a4,27557.23
ba26d1ac-3f1e-4aaa-a286-4b824f99d152,16003.23
88d757ec-b0eb-457c-8d3e-45beec95e3cc,20327.23
8e93c1c8-bbe2-4e35-a628-e0bb076683f3,42477.23
93c8acf6-4e9f-4b48-bd5f-0c575c1c77c0,14173.23
a98413ea-14e9-4a6e-9867-a3c4a55fdb86,15906.23
1a72c7d8-7014-4d4b-b467-81fb3f599a9e,22779.23
a2d64820-bf41-4b7b-95c4-a814d2a20fb3,21618.23
7c9b71fc-5078-4f28-967f-13fac15d61b4,15376.23
712f6dc8-2b3b-4539-b0d7-8c7093d36f2e,22587.23
e652e1be-fd72-46cd-a3ef-2ebe91cf27de,10355.23
9ba7ad1e-fdf6-45c4-8842-7839060f63fb,27746.23
e1e23cb1-3bd9-4f31-b8a1-9482c7258524,28481.23
a29d09aa-8f5a-4bee-86c4-aa410f02ac7f,23516.23
41591cae-c43f-459a-af3c-ba03b3d62981,12207.23
c907470b-9049-41bd-866d-fc0fbc97e949,23511.23
12e2e1ae-845e-41e1-bd33-78ea5d72851a,14917.23
f14cef6d-4e29-4c38-b419-55eceecb260e,14501.23
f816c394-b6e6-4ae7-b127-5986acfe89c1,49488.23
8ed5b4c7-07b6-4b80-ab0b-6915ee05ec6d,48693.23
76d2af21-d4e2-4573-941d-d4428e4ea579,149415.23
4e8fe385-75bd-4b88-9386-469fc4a5d02a,30605.23
8fa1aa14-2a55-44b5-bc0a-33c7cf00623f,14268.23
6daa0d08-6529-49eb-8de2-fb7b3df2ff19,17855.23
881a5d42-1a5c-470c-9d0d-55b51dd0efe8,13397.23
121ccc0c-595b-4282-9f71-5a0a2bb26f79,28237.23
551a969a-e4cb-4795-83ec-e40c04d96757,14316.23
db778467-0621-4ec2-a867-c0d27f67d8e0,23210.23
4cd005b2-576e-4209-b4a0-637eaad00314,16911.23
e00b8297-9f19-4a54-b5e5-9527a2a4b13a,22284.23
71afa67d-69b8-4015-b9f2-5412e25b6421,22636.23
58ef2f74-1174-42a8-ad33-20e8d9efe9d8,46422.23
bd608de8-3519-431e-9114-50f99c8697a8,11653.23
5c2c5a70-780c-4d76-abf1-139b71411954,22236.23
75ab4d1c-67e9-4101-9fb5-49945568459d,11954.23
0dbfc7de-66fb-4413-bcf7-205c3345dd3d,22404.23
103fc415-3c1d-49b5-8dc4-08627df65138,75330.23
b462d050-3b6c-4b78-bbca-ae444efb631f,118302.23
f74e514f-3118-4a62-aab9-bd8462d3191c,28398.23
aca0d9b9-f8f6-4e07-bf82-e0e96241fe5d,16626.23
ecac5e55-6ef1-4bb3-81e2-5899b86653d4,24257.23
7b9ec1d0-60f3-433c-b688-65e840d537ab,14705.23
85e59cb7-a3a8-4a1a-99eb-237de87ad95a,19029.23
e4c654e2-eef1-4b02-9ce1-b46a13ed39c7,27762.23
fadf1e62-c656-4fe9-81dd-47abac9ab3f5,15298.23
729e14a2-8011-43a9-bddd-2a5b371b018a,13342.23
228aecc9-df31-4da5-a576-7ea8f1a2969d,25541.23
a76a6861-974a-454e-a7a9-8a03072ab808,22672.23
60e73024-2f0a-4707-9f71-14c430c3cb1d,17507.23
57d015b5-fb93-499c-b995-af8a0cbdcf4d,14268.23
fb2875f1-ab9d-4922-9dbb-462562aa026b,17061.23
5ec6514a-eb0b-40a7-8edb-dae91360e97f,20482.23
48a5f36f-1659-47f9-8059-7a967708049e,20225.23
f7391d7e-5d95-44ea-8615-9bdd012eb165,12388.23
9a07f180-59fb-4eca-a5d3-3541695db8e1,11446.23
88ce2caf-4894-47de-a863-08eee0f6a97b,24924.23
7b1bbade-ab47-4c96-a516-c5a7b41affd1,13473.23
afc04781-e40c-408b-bc08-1403237100fe,20501.23
4ed4be71-9f87-488a-b34e-9b4560b0cd03,20494.23
2065a4e2-ac53-4999-a929-5aa21f6c4402,16252.23
60b05662-5627-4e58-8963-bc189e19dd37,14042.23
b03f0790-587f-46d2-802c-34629f0e8073,22938.23
e570477e-98c7-41d8-aeba-6a4e6827cf0e,15469.23
f903860f-0d16-4be4-9ce9-46faada4985c,20471.23
b074bdd6-6588-419a-9945-e8611bcf74a7,13126.23
e7b392be-5265-4d5a-8baa-adf6928ef15c,17254.23
a7639f43-8ca5-4ea8-987f-7f89222473fd,25749.23
19e224fa-a214-475d-824d-f99bda696870,23567.23
edb6f31a-3bfc-474d-8f66-eb6922fc0e40,28115.23
987e7fd6-49b7-4661-9ba1-70a16aa690ae,14879.23
758bba11-257d-4e3d-9dcc-631d202e3e9a,25640.23
1c437fe4-a9f8-4c53-b2fe-e00f3f4284c0,17843.23
0222190b-7b22-4821-b66b-373910b3414a,21408.23
7576ae50-5487-4238-a681-c65d255375b9,22082.23
cda92009-2eee-411e-98da-49e63fa68c91,17872.23
69d608e8-fd82-4a4c-9f59-0461d44535b7,18447.23
11423bfc-8997-42ec-81c8-10790b66404e,23846.23
da35c989-9512-4b87-9a4c-81f1adb1f965,10094.23
fa1cf4e6-8771-4e87-b6ae-5fbd7dbb3fc2,18813.23
c21c3614-c321-43e0-8fce-6ef111455a21,31068.23
3ea65f0c-cd9c-42e8-ab4d-73c1688d9f41,125798.23
8924727f-4ce7-42e8-93db-b8e5b50d6f69,135630.23
71b67284-7f28-459c-be77-f4826c693698,30575.23
6d62c4f8-60e8-4300-9bdc-5ddee2a1f75a,16654.23
c3868316-d1c4-4b9a-bf50-1a239bb6f866,24928.23
23e951a1-d81c-4b9a-878a-150f63eafeb8,29065.23
4884a0f3-9084-4f7a-95d2-177127abbc07,26678.23
a3105837-40d6-4b3e-a293-7e744f70a6b1,12403.23
c49ddf21-67ad-46b3-8fb9-70f7191aa39b,17126.23
3bfe87d1-74b9-4d53-a070-10cca8a06837,42946.23
18074d85-5e64-447c-843e-c3ee49de2260,16284.23
dbaaae09-c6c5-43d9-abe8-4a56acee399c,21530.23
88695bf8-b36a-407a-b86e-48a129c68ccc,18911.23
5d3ae746-01e1-42dc-9fcb-3b2ad3bab3dc,26767.23
f07b1cb6-6bc9-40a3-9371-6401c6d1cdc3,13775.23
ff01dc12-0feb-4d39-90fb-fc88cbd9da3d,22332.23
d4239c0f-d8b8-4678-8cad-8f46e3c981c4,24252.23
453fce4c-41a7-4002-a2cc-64eef1b3a255,20725.23
12e3573b-3257-4f8b-b886-9512b85cd4f3,32124.23
1fd63817-0c51-4abb-a6a1-74df829f6a09,20747.23
fc50a2fb-b0a0-43bf-994f-8aa8fca79f3f,18135.23
e06fc562-58e7-4469-aea8-c3e1c1d1f7d9,15798.23
3a8f20b4-7bac-4edc-94f1-6664731920cf,21435.23
a7f6c365-bcb8-4e04-98d6-c4c084ec8005,22297.23
f8f32624-44c2-45c1-8b1b-6f825dfbc137,19190.23
cfb79abf-f27d-4653-a4e2-d638e1921ac9,27458.23
e95a1f50-5248-4bd9-8611-4d3e38cdc1fa,17152.23
84a23f04-eb98-406c-a5fd-4889ef93735e,47622.23
e054bc7f-44ab-4e4c-aa47-d0ace6dc1b64,21247.23
f7b21175-89ca-475f-bb49-d35ee23fb82d,15448.23
bd3a4425-92a7-43a5-b8fc-42dab6e9060c,17497.23
ed28a91b-afb9-4c03-97d3-2d02f45e328d,28040.23
39d61f8f-ce92-4e40-96e8-4e83996af9f0,31222.23
73577c56-4f45-470b-932c-dc0abec4fc76,26689.23
add00c2b-abc8-492b-97f5-cc1dc1eae465,27563.23
1e213ff2-2997-4638-bb69-5153ee3d5b5e,25812.23
50870bd2-fdf0-49b0-b968-b236aa8072c5,14404.23
1f103f14-3a81-48f3-a0f0-4117ac235044,23349.23
c4078a45-fb99-426d-ae78-3dd81320a1fb,17637.23
576d840f-cbb0-4119-bc44-30a4bb4fb4a9,19655.23
1913f39d-a9ac-4e15-9757-4e58966ac218,16450.23
137089a5-4e48-469f-894a-dfcb4c8b2498,13527.23
e5b0ccc6-3a3b-46f5-bbad-dd0a8e905788,16325.23
d008b760-3bf3-4fcf-8369-078c8d1cfebb,11785.23
3dc30cf0-ad1d-47e2-9029-a809d3198312,10846.23
67751048-ce47-4e7b-8f99-a2776b57a8c8,14967.23
672b8be7-62c4-48ba-9a9a-b2c59b195ac9,14967.23
781f58ea-738e-4da3-af58-531c37090500,15626.23
f0fa2dcc-9dc4-474b-a4e9-930eebafbf87,73472.23
730a35f1-ba9b-4aef-bcce-a359c7977422,11327.23
cb5efda7-cb62-4f5b-9c0f-4ff745d89ee4,13473.23
ea1c11ad-f4f5-4ba4-814a-c0cb9c73f866,23749.23
b0c2ca6e-3cf0-4e7b-bc6c-392b7e8197c2,24290.23
196698ea-246d-4664-8612-4758a8b7d29b,18741.23
b7d1a0a5-261c-472c-a622-21f09f1981ae,15183.23
16122eed-3bca-4bfa-acfd-610d54c53d1b,18924.23
b484e85a-a05a-4abc-bd77-28f86d566257,18681.23
6a9665a8-8df2-4a17-93e2-2f1535cf99d9,18286.23
759a57ed-fbc3-47e1-8f0d-591778cbc456,20546.23
fb9a50db-5a6c-47aa-b397-3a2e7ad2ffe8,17334.23
da993174-1d39-46ae-a6b3-0903101311bc,17723.23
8fa8b969-b8ca-43b5-a3a0-26559d60f917,15934.23
09f99625-f504-4d19-81ba-ee05e9e65283,21736.23
a42b472b-ab52-4a0f-a7bb-70da4065a7c3,16085.23
fe45743c-2a9a-4356-8d40-846b8e0e49d4,23031.23
10a03526-c603-4e88-bc1e-12347be9e5cf,29871.23
ab04edef-665f-4d9c-a345-12a738fdeaec,29021.23
2ac54a52-8dac-4c84-91e4-988eef60e5bd,16447.23
f0a692cc-5e1e-4fc5-9da5-46bf5fd9af59,19432.23
a718f676-d601-43db-8e0f-4da3f6f15f6a,12121.23
0fa2fc40-dce4-4fe2-9a53-3c6dfb5179bc,24392.23
4b838edc-d817-4bb2-b640-1fbfb8a5433a,19425.23
2a5afb19-3a38-4944-a83f-137ba01347e3,10559.23
28e1f895-8679-4dba-98e7-e2e5e89a81f3,59395.23
bb5fd15f-7ad9-45d9-9c8a-0c2c9be85eea,9071.23
af6add45-9a84-41d8-a5e8-4980b46d32e4,17758.23
04bea594-2a83-4fe8-a72e-550773ffbef7,16778.23
253de07c-90c9-4939-b17a-365b575f8f84,23272.23
97017faf-9cee-41ef-abff-c2f57ef79d32,21056.23
ae306a03-620b-4cee-a639-280fff015899,21217.23
e2c76455-1c73-40f6-acd7-c895dffa9aed,22461.23
fc5b523e-a7ac-4b35-9b70-a1abdfdd2d52,18341.23
1c5e07bc-d2de-4ac1-b142-6137aac259a2,28948.23
21a8127d-8b02-4f8b-a38d-e13224d79d23,17150.23
a51852ca-3f88-483d-9b8c-b65630814bb7,24376.23
f36f37b5-797f-46b8-b8ba-f69b583f8702,19841.23
d75f823a-d6cf-40f0-8c85-f52e0d1806f6,11635.23
be9beb5b-8878-4c80-9a75-159a075a3d9b,22494.23
a7f8a3b6-9e6a-4150-a725-84205ba904a9,14124.23
4524810f-ca99-4749-97ed-1ed3de91e68b,11446.23
74a7cbf3-c759-4f56-b15d-5a8c50b538cb,22544.23
76045a05-425f-4a71-8bd5-e6b3824b4d3e,23273.23
9cf2d1b3-36b7-43d9-879a-ed8ed81c7531,25414.23
7dcabb47-e1de-43c3-801d-5af6e29016aa,16955.23
967871e8-e886-4f77-8601-d7e21f12d788,19379.23
a7861224-fcc8-43fb-9ddc-e6c0ebb612ff,20030.23
6ad6a3cd-d68e-4b9f-a9b1-03268738565b,16404.23
0d530ab2-f448-429e-b515-22f6db629661,20808.23
f30a0d76-4f7e-49b7-9acb-0168378c592f,18340.23
b704a975-73e2-457b-84c9-9a37469c3be0,19683.23
52dc9cb3-7d4c-47f4-9103-5b78bf8042be,18115.23
683f5e4c-a00d-4ac9-8fc1-08c07875521f,15549.23
ad42bb63-de76-4684-acda-0ef5e145d8cc,26550.23
288c2e80-d948-437e-a618-891f88a04dce,26443.23
2c4921ea-59aa-43b3-8f43-f889e4cdd7c2,18211.23
c96ff8fd-1e9e-4d67-9acc-90d7018525d1,18608.23
8c65a55c-8105-486d-b558-2835d16c71e8,17114.23
7292b74a-617f-4621-aaec-9e5986ffc0dd,17682.23
c7c688a8-37a0-47ae-a95f-0527482b51a8,18245.23
88686588-3362-4212-9d5b-e1e495a07a3c,17799.23
f2254460-8644-425a-92e6-eaff73b53068,17529.23
ed7cc0f5-88db-4290-b4b3-6c48e8411474,18599.23
7562ef13-2014-4cf3-a2e9-5e5fc6b34546,19721.23
d4dcc2a8-6872-4a21-be22-0913bfeae5a6,44075.23
55bca42e-6245-42b7-812c-025cc9195e9e,23326.23
3646efd7-d813-494f-8d5c-e81f3f136a7c,21977.23
8cb7df22-2872-431d-aecd-b74d01d0be58,18795.23
ef58f969-d122-4127-acb1-066b776f6c45,18651.23
db9ef24d-99b1-4efb-aa3a-47cfc02fba6b,55456.23
83b5ef86-1a32-4805-a4b3-931568c3db9f,14124.23
339e926c-0fa8-4d52-add8-42038dfd3b92,18098.23
8a4135cb-1818-43fd-ad50-a28dfdd8b83d,20610.23
2d7c5f65-ed64-479a-b04f-4c6c064c6b97,17146.23
1ddb982e-55e8-4672-86a1-876b4d8dfcb0,28043.23
a5d4e58b-48cf-411c-afcb-0e76b26ca16d,22557.23
bc18b36e-3b0c-4d62-9512-636647daacef,20467.23
73ba1ba1-8a7e-4e2e-983f-929470e14ba4,13635.23
961904ea-8e4c-41fb-9b41-8ff31ca31cc2,23225.23
a59d03de-9aa8-4ba2-aa6f-77e238e0e29f,10174.23
28028aac-797f-4aca-9ee1-ae4f4f2cad27,16806.23
9d39c592-d6a1-4c68-9730-74b7382902d7,22030.23
8ebec200-f6ac-4321-a253-f77e4331d9fb,275523.23
ec4bee90-e540-4c5f-9d0c-5881bcad8487,270607.23
60493c9d-2677-4f45-89c5-0cf19e057391,272198.23
6560e0f2-ec82-4469-aefb-84d82f8805a1,17594.23
709bbd6c-3d9a-4a92-948e-8a7014106b73,17302.23
c2db0646-8af9-412b-a531-dad46bc53e8e,22018.23
bbe33b64-1d2c-42b8-a762-50cec083298e,13798.23
220ebac3-aa45-4f86-8909-49214317578d,18764.23
01cdd628-c064-43cc-aef9-e303e5160a49,17529.23
5293eda9-82eb-4479-9438-9a0f382637d6,13392.23
c512cb1d-6f8b-431e-a9bf-9e1957b21332,25825.23
ee05482a-121d-4388-af3f-e58df39d284f,21165.23
d48e93f6-8f6b-48a8-9f0a-ddbbc9116959,13473.23
c4f09a74-e723-43b3-9f94-769a0d15373e,18254.23
624b3e36-5dc7-4866-9ad3-382e6e120752,21100.23
a188f398-5fa8-4025-bb8c-4958c3dc35ff,41799.23
7a0a2d1f-9895-4414-a188-39605e75c17f,18977.23
ad4c43e5-ccfd-482a-8602-fff1381b7026,21363.23
0377ffb0-f6b6-4149-8431-0631c6df38cd,21476.23
5a75769f-c185-4762-9d25-2e4b14ae9426,17005.23
b7e80035-9b6a-458c-967a-c192b4ad56c2,17118.23
c5a2bfcd-28a5-438e-aff6-278ec0a9d396,25044.23
b603139a-b669-4f3d-9c57-3027824be0d0,33686.23
be4c90b2-5731-48bf-91ea-be200c35ec6d,13819.23
db13db49-d4bc-47d0-b0df-89ba60939874,15063.23
09976451-d3bc-4ae7-a616-96657f201163,22916.23
df8ca404-8953-43a6-8932-9ff84f6930fa,18180.23
423a9baa-3d92-4f91-b546-0c08fefbf35a,18275.23
fb2d8a14-36f3-4a29-85ea-c1387ad5e960,23869.23
17c0110d-df1a-4300-acbd-7a2ae1adaa5f,17373.23
36e34009-72a2-4644-ae2d-8426fee7561d,19291.23
f38ca6a6-ffeb-4189-add4-4abd405614bb,18423.23
5553cf14-d53d-46b6-9c81-fbc0068227b0,17529.23
34ef6c6f-560f-4a58-9120-6edd4ca9d782,26245.23
f0bd6bfc-ac87-4a91-b5dc-50c881f2539c,21864.23
d4bff302-7e7a-46c3-832a-d55cc5cc9b31,31155.23
d6bb530e-f6f3-49da-b1ae-aedc48777328,32364.23
92d60b74-07dc-4e07-add5-35b4a1710303,32364.23
73fa6b60-fa01-4537-b79d-e822fdb8fd6a,26928.23
e6101144-58d1-4715-9e7e-731c24abf763,34197.23
1248de19-4ea0-4cc0-bd67-e462b5816af4,26818.23
a87f9028-fbe4-4291-b5d4-65808127d247,19832.23
718db5c1-bd98-4711-92cd-9bb076decf62,22447.23
9b2a8070-1bd4-4288-a3da-f2659d5809b9,22134.23
4285d24f-2ba6-463e-8f47-4c526241776c,16664.23
e40cdb11-dbb7-460e-bc02-d5d7facd2ab2,18099.23
699c6549-2cc7-496c-bb15-53c5ea2c2974,27134.23
5f3bcad6-33f8-4dc2-9cf7-88e4d20d34e7,62325.23
74deb90f-d5c2-4642-9dce-ebe48863b3ac,122596.23
2e95c9ba-ef34-45b8-a12f-d1b6c0724803,12824.23
931ddaa0-6e3d-4fb0-b9db-d61f3b6dfe81,16585.23
6ca69bf9-b32f-41ba-901a-f3f0c2058706,23303.23
6b6e322c-5c5a-4066-a31f-a72a862e85f6,23543.23
96d4853a-70c7-4131-b65a-a6eb2d7857ef,26868.23
ca80332d-695f-4482-8e12-33f6ce9960d3,19027.23
729e08f8-5c78-4747-bbf5-7fa4d7104bed,18026.23
5288aa33-c871-4e8a-98ea-f11a309e9160,23717.23
218b00be-aa09-4a92-bb10-9b200ae6b305,24399.23
58b596a3-5e07-4640-8147-de21841c630f,20849.23
9216613f-f982-430e-824a-7d20af8d6c3d,20218.23
51741b88-db5a-4cb8-8542-3744600832f5,14550.23
4935ffb4-c492-4367-9575-19a4106ad7c6,16395.23
ce625a43-b6f7-44cb-8807-615a4125e892,41993.23
25ed378b-9b11-42d7-91a1-fff1a4175186,21506.23
3ccd5b21-6598-4780-958a-1bd3960040a4,14242.23
a18a4ea3-6698-413e-a41f-3f5a139ecd1f,21009.23
56f02e28-f008-445f-aee7-911a81b89134,28080.23
14f80ec3-201a-4034-9c60-f633c2baebc4,19529.23
c55e778c-6835-4591-a512-d7f06ccda26f,71374.23
f28b9828-89e2-40d4-97c3-c2a5d659328a,24237.23
30ddb73a-0b24-4666-93a0-86596a46417a,22055.23
1ef7014d-3352-41a4-b039-89fa6ded7936,17042.23
38367184-cc88-47b3-9004-b21c9e7f7959,18296.23
b67247ff-4241-4947-9670-c2d6de4ddb74,30909.23
090b0ca7-a8a6-4e0c-811c-973b403d04db,20077.23
da66277f-ada2-41a6-827c-cc99aec531c4,21433.23
470fcda1-f3cb-43dd-b7ac-87b3cc3939b8,19574.23
85685305-12f2-4c2d-8f9b-046bc506c1c5,15010.23
edf10e9c-2308-4ce0-92af-235661d4dc08,17496.23
519689e7-de1a-4266-8263-ed4bb9bc4248,19784.23
6d595b31-aa8c-46f4-b118-9966daa2eec4,26440.23
2a654870-cf7b-4eb9-844e-3aeff1e5fc85,14987.23
c10cf647-ce9a-4508-971d-1a4310d45296,18168.23
1eab6c1f-ebcb-44e0-af5a-8e7428e3e3be,18567.23
d51fe91a-6872-4e14-8c72-c56d3906bf1b,13988.23
3684f24f-a1db-49a9-8b46-a2560bf9e86e,15988.23
9ecef979-ed41-4950-806e-cd8b2cb794ca,18065.23
0cc564f5-8505-454b-a659-dd35fdc4ecd9,18114.23
eaf2ae15-7a88-473e-8999-3a2db0baf8db,12544.23
2acc8004-e446-4f0d-822f-dcd5f837fa70,16475.23
82590b1d-8a55-49c3-981f-63db12c8cfe3,13473.23
621e9d09-2550-47f8-a080-b26c8ef55be7,20148.23
515845ad-8fe0-4304-ae9a-277e9eeb1926,16022.23
f339edc8-dded-4a89-8e20-d5d786d0cdcd,16469.23
4cf340aa-1e42-4ee5-ab5c-9830209e8a6f,17952.23
b97ed685-17d4-4738-90b7-c09151d1ea74,17226.23
aa483174-10c0-4b16-a778-76ed79151281,17298.23
32014ede-6bdc-45c0-9378-f9fca5836984,16817.23
bc0ef821-54b7-4177-9c53-c0fad2fb97e0,12767.23
b5333011-bc7b-4373-a3d7-f4be1e3fdd07,23629.23
276f8ff7-bc52-4d1b-b853-b4e7b6fc1169,14401.23
3528bf6e-7e73-4f58-926c-e993cffa35b9,21522.23
e3e127d5-ec4f-4735-b1ac-aafa7cf010d3,18671.23
77be29f5-70f6-437e-b6c6-5bc026dcae32,18524.23
40eda5da-07e0-4d8a-bdc3-2fd0dd9b75d9,22718.23
5751ebef-1c81-4f80-bf19-4f4845d3b2c3,20468.23
4b8781b6-e760-4624-8bff-6d8faf8d00fa,18915.23
92a4f248-23a8-4d4c-b313-094b3f7128b7,17584.23
9afe8a56-afe3-4b16-b841-ff74735578b1,15333.23
8cec14b8-b7c8-408d-8c10-454bc7acc2dc,22090.23
2c4cad5f-846f-411a-a5c2-28bfa2c9b555,22690.23
2f72df35-190a-45fa-b274-8aebfac9bd6b,12499.23
2ddea75c-984a-4389-aeca-9393dcffe8f9,23328.23
a46e4d43-f234-46c2-bcaf-38cdc2250c5b,27600.23
a61dea41-955c-4843-a4e2-b3d17d494434,21129.23
15bb502e-33db-4c05-95ce-80f450c6c747,52725.23
3d9f6891-46dd-46d7-8fc8-5c770098d6ec,51629.23
aae47d40-63d3-4a74-9d13-47418f29da8c,15128.23
5059a1a3-cc44-4609-b73d-06dcbef9e7ed,39002.23
56cfb622-2c01-4a65-bdc9-a1249ff63500,14804.23
610875f5-7e5f-4edd-b6fd-d433d70b8290,18880.23
3ddbf08e-5c2b-4c88-8741-9fda2b625d09,20500.23
4fa1c7bf-e403-4b7c-9f95-3f465ca3c0c4,32596.23
a4e33a68-1e07-4076-811b-fce3995c46d6,47714.23
279f7e3b-2d8b-4556-acc4-6ff842110ab0,23413.23
e739e781-1eb3-4b6d-bf4f-95299b212d54,20947.23
9dcf421e-42be-4336-846b-1cc365df8cb5,13199.23
81354e06-278e-492f-868b-1b3d8d4fd45e,18601.23
